Employee ID,First Name,Middle Name,Last Name,Date of Birth,Gender,Email Address,Phone Number,Address,City,State/Province,Zip Code/Postal Code,Country,Job Title,Department,Manager ID,Hire Date,Termination Date,Salary,Hourly Rate,Contract Type,Contract Start Date,Contract End Date,Skills,Certifications,Education
5139252e-069a-4fa7-8980-d196823d6c42,Summer,Angela,Russo,1991-10-06,Other,253-371-0936,robinsonbrandon@example.net,"218 Anna Rest Apt. 658
Mcdowellview, CT 17098",Jonesshire,Wyoming 54978,,Oman,Armed forces operational officer,Marketing,b3e047e6-e5d2-4c1a-a904-ecb0e0c82ff7,2022-06-27,2023-08-29,35960,57,Contract,2021-09-14,2024-10-04,"['part', 'president', 'computer']",AWS,PhD
25ba1456-1e3d-4624-847a-ad5a2eba9150,Samantha Donald,,Burton,1985-01-03,Female,tylerhutchinson@example.net,001-301-975-5603,"2350 Ford Burg
North Christopherborough, WA 08266",North Samantha,Delaware,34348,Bouvet Island (Bouvetoya),"Engineer, civil (contracting)",Marketing,2bc32de7-a9d2-479b-94f7-3dd9857bc1ea,2022-06-12,,82065,65,Part-time,2022-12-05,2025-10-06,"['dinner', 'order', 'stage']",Microsoft Certified,Bachelor
dd198152-4b6c-4b3c-9399-df0b715f8fa7,Christina Jeffrey,,Maxwell,1963-10-02,Male,teresamiller@example.org,835.581.1289,"79299 Wilson Way
South Michelle, IA 34686",Garciamouth,Utah,61417,Latvia,Insurance broker,Marketing,554a6aaa-0247-4e41-89d0-d2e7ce6114a3,2020-04-21,,83944,3,Part-time,2021-06-02,2026-04-08,"['response', 'bad', 'lead']",Microsoft Certified,Bachelor
973f1762-ace5-4614-8c12-b7fd5ebb9822,Zachary,Christopher,Castillo,1965-11-11,Female,442.414.9899x84525,morrisonjoanne@example.org,"5280 Timothy Mill Suite 056
Hardingland, MS 76350",Jenniferstad,South Carolina 61005,,Belarus,"Engineer, energy",HR,7792fe35-395f-4a86-8307-07406834e592,2023-11-02,,9134,65,Part-time,2022-12-12,2026-03-10,"['such', 'song', 'learn']",CCNA,PhD
e0510c36-b77b-41c0-b465-a15081ea6399,Brittany Allen,,Ortega,1971-09-06,Male,sarah64@example.net,463-999-1831,"41426 Ricky Track
North Robin, TX 00529",Barkerburgh,Idaho 90561,,United States of America,"Accountant, chartered management",IT,fb219b54-8a55-4855-85a2-aa82ec6fb4b5,2022-08-07,,85228,93,Contract,2020-01-28,2026-03-04,"['indeed', 'identify', 'go']",Microsoft Certified,Master
716ca6af-4264-4486-8ffb-742376d2b93a,Kellie,David,Martinez,1961-02-16,Other,wadepatricia@example.com,975-552-9792,"42588 Heath Pass
Gloverhaven, MN 56629",South Heatherberg,Arkansas,43653,Nepal,"Engineer, land",HR,b57d4aec-df07-4390-b4b6-063bd0dccf34,2021-10-27,,44625,24,Part-time,2020-06-24,2026-03-01,"['environmental', 'country', 'wonder']",AWS,Master
efcc9399-bcc3-4bc8-88ff-7b023422ea27,Luke,Daniel,White,1993-01-31,Female,9409907148,andreawright@example.org,"7426 Hill Points Suite 465
Priceside, TX 59759",Smithtown,North Carolina,42004,Brazil,Agricultural consultant,IT,763015e5-54b0-4dc9-808b-09f2c28a4967,2023-04-09,,36596,91,Contract,2022-10-06,2024-05-05,"['laugh', 'network', 'tax']",AWS,Bachelor
bf730e6f-2532-491a-86ab-412b098727c2,Nathan,Jonathan,Watts,1992-05-29,Female,+1-648-577-1318x239,michelle38@example.net,"1144 Johnny Key Suite 049
Victoriaton, IA 84694",Davisshire,Hawaii,76017,Maldives,Communications engineer,IT,7be6e4a0-ff10-42ea-b5a8-fa635bd328c6,2023-09-05,,82748,60,Full-time,2020-08-16,2024-10-09,"['production', 'piece', 'last']",CCNA,High School
b5d97b48-e40d-46d7-8b27-3a63f5c5eb5e,Gina,Jason,Taylor,1969-05-26,Male,jarvisnicole@example.org,001-926-786-4369x33990,"97419 Brian Vista Suite 640
North Christopherville, VI 78109",Port Derekberg,Vermont,87513,Yemen,IT sales professional,Marketing,7e0fd5a2-7e31-425d-828a-51be7abd704a,2020-07-30,,15465,94,Part-time,2023-12-21,2024-07-21,"['produce', 'walk', 'sister']",Microsoft Certified,Master
2ed77b9c-0fc2-40bd-b009-305a0ddf787b,Tracey Eric,,Robinson,1967-08-12,Male,001-211-681-1505,meganrodriguez@example.org,"12427 Ryan Roads
Joshuaview, MT 85338",Jasonborough,Indiana,52107,Argentina,Broadcast engineer,Marketing,81f700fd-44ca-45cb-8c85-dcaa273ea110,2020-11-25,,85695,95,Contract,2021-04-13,2026-02-05,"['plan', 'eight', 'use']",CCNA,Master
221af7a5-7072-4469-b8db-35a891502027,Amanda,Willie,Parker,1983-05-11,Female,pateljohn@example.com,(606)762-5914,"019 Henderson Circle Apt. 239
Davisport, AL 36302",East Zacharychester,Louisiana,04589,Bulgaria,Architectural technologist,HR,49f3c9a2-b2a3-43a0-ae86-ba5625db6a83,2020-02-20,,11564,0,Part-time,2021-08-08,2026-04-08,"['without', 'on', 'war']",AWS,Master
b09cd3c4-41a3-4bb4-82b0-b9ff27c8c268,James,Louis,Simmons,1976-12-14,Other,wendybird@example.org,3043601923,"712 Bruce Mountains Apt. 807
North Mary, MH 32290",South Edwin,Ohio 72837,,Macao,"Engineer, site",IT,d578f95a-1179-403b-ac66-bc7dae368006,2022-08-31,,40083,43,Part-time,2022-02-26,2024-11-14,"['national', 'a', 'big']",AWS,High School
2dea2702-8fa7-458c-8f06-038f83518e54,Gary Christina,,Rice,1970-09-21,Male,michael73@example.org,589-605-4600x5860,"47404 Rollins Corners Apt. 114
Stacyton, TX 41584",New Joyce,Delaware,97370,Timor-Leste,"Presenter, broadcasting",Marketing,4bf94d6a-2a4f-478c-9655-8a508f98abac,2022-03-01,2023-05-09,92783,7,Part-time,2023-07-11,2025-06-25,"['seat', 'economic', 'style']",AWS,Bachelor
b48582d0-9335-49a8-aee0-2a354bce1c43,Linda,Susan,Jones,2005-05-24,Male,garciamatthew@example.org,907.907.7596x05139,"9664 Barker Court
Port Sallyfurt, AR 57692",West Kristin,Illinois,76816,Ireland,"Sales professional, IT",Finance,4aa3e6e2-37c0-46c5-b8fb-91337d5448b2,2020-05-18,,6280,79,Part-time,2020-04-11,2026-01-02,"['answer', 'woman', 'one']",Cisco Certified,PhD
13a02568-ae57-4e76-aa75-fdf71b69f33d,Nicole John,,Kelley,1974-07-30,Female,+1-567-926-5994,nicholas35@example.net,"9060 Rice Ridge
North Hannah, IL 60731",Christopherland,New Hampshire 26076,,Dominica,Chief Financial Officer,HR,8c1caa98-0225-4f9c-94e4-736a914b7df6,2023-12-23,2023-05-30,24559,69,Full-time,2021-07-14,2025-08-06,"['wait', 'success', 'course']",CCNA,High School
7c05fd72-10e3-4c87-a453-204a986feb86,Caleb Laura,,Jackson,1980-05-24,Female,lynndouglas@example.com,001-270-638-5986x865,"7076 Brown Knolls Suite 778
Deanberg, LA 61597",North Melanieland,Delaware,09614,Maldives,Radio broadcast assistant,IT,a710e913-75e5-4f79-bc67-e83495f63218,2023-09-30,,13856,13,Full-time,2023-07-27,2026-03-31,"['husband', 'today', 'capital']",Cisco Certified,High School
a0367263-da95-4094-8df4-0ddd148bc5fd,Anthony,Cynthia,Mckinney,1980-12-08,Female,woodsjamie@example.com,+1-978-466-1363x07948,"514 Brandon Dam Apt. 208
South Holly, ME 81726",Vanessastad,Vermont,19207,Singapore,Hydrogeologist,Finance,2dae98aa-8eef-4754-997b-c44203075f90,2020-09-28,2023-09-10,572,0,Full-time,2020-12-31,2026-01-09,"['west', 'still', 'career']",Microsoft Certified,Bachelor
66857a88-c841-4c1d-8baa-0c9e3200a137,Nichole,Gina,Scott,1981-02-13,Female,jenniferrodriguez@example.org,+1-818-416-7788x200,"35981 Christopher Pines
Hernandezland, RI 83099",North Jeremyton,Indiana,14607,Hungary,Ecologist,IT,4cd45bc8-fe14-465c-9893-1b233efed133,2021-09-05,,22211,10,Full-time,2020-08-18,2025-08-31,"['drop', 'can', 'financial']",CCNA,PhD
9bd59399-5cb0-4b45-8231-a3954437ab0c,John Kelli,,Watkins,1968-09-09,Female,+1-619-445-0656x8217,tonywebster@example.net,"93659 Myers Island
Ryanfort, MT 21610",South Joseph,Utah 60240,,Bermuda,Regulatory affairs officer,IT,fa4585b2-b082-41e7-a1bf-236099edfa01,2022-10-06,2023-07-08,53367,17,Full-time,2023-02-18,2024-09-02,"['movement', 'certainly', 'trade']",CCNA,Bachelor
770b2617-8626-4cc4-bce6-5ad1500c97b9,Matthew Tasha,,Johnson,1982-11-14,Female,hobbskaylee@example.org,001-911-469-4876x93716,"58283 West Roads Suite 756
Martinstad, TX 04854",Frenchfort,Indiana 84947,,Greenland,"Engineer, production",IT,439c992e-9223-4316-beda-8afd54770495,2023-07-30,,92442,51,Part-time,2023-11-18,2025-04-28,"['senior', 'team', 'nothing']",Microsoft Certified,High School
ebed483c-6b2f-44bf-8f2a-a6498dc50d4c,William,Cody,Barnes,1983-12-29,Male,739.388.3278x0136,atkinsleah@example.org,"6241 Zuniga Spurs Suite 002
Lake Amandaborough, IN 65524",North Barbara,Georgia,46746,Kiribati,Insurance underwriter,HR,ba9c249e-12e6-40d8-b213-ae3e06f10c1f,2020-11-15,,20508,30,Part-time,2024-02-02,2026-03-21,"['discuss', 'rise', 'rich']",Microsoft Certified,High School
30c02902-1e27-4b31-a489-9c717245a573,Scott Ebony,,Barber,1981-07-18,Female,zacharymoore@example.com,866-687-2658x5822,"66880 Anderson Park
Lake Jennifer, AL 84416",Gomezhaven,South Carolina,84529,Dominica,Chiropractor,HR,05f613b2-804a-4ed5-b746-4aeb83296349,2022-12-20,,80354,64,Contract,2021-10-03,2025-06-08,"['green', 'magazine', 'dark']",Microsoft Certified,Master
56d553e2-5495-476c-bbbb-9d707d8ce044,Mike Wendy,,Marshall,1962-10-17,Male,(287)797-9211x746,zpark@example.org,"838 Molly Track
Dickersonberg, AL 42224",Marcusview,Iowa,67410,Sweden,"Horticulturist, amenity",Marketing,48201685-9214-4333-b4f3-8bc4479c8d51,2021-09-23,,9499,15,Part-time,2023-08-15,2024-09-14,"['game', 'cover', 'more']",Microsoft Certified,Master
edb7d7c0-2e5e-41c0-a452-0b7db64aa760,Steven Jeffrey,,Boyd,2002-11-09,Male,bergthomas@example.net,(928)596-9878x04570,"1825 Philip Neck Suite 563
Michaelview, IA 17459",West Rebeccaborough,North Carolina,13314,Zimbabwe,Speech and language therapist,IT,0cc59897-a8f2-45ff-8106-a0c8e82603be,2020-09-17,,24488,17,Full-time,2021-06-10,2026-04-05,"['thus', 'poor', 'indeed']",AWS,Bachelor
bf888900-c1b7-47f3-b17c-81cc35ec4a0c,Heather,Luis,Jackson,1975-12-08,Other,cschneider@example.com,+1-376-672-7889x300,"92122 Leonard Locks Suite 099
New Karenfort, MI 44279",Port Andrewtown,Nebraska,18232,Central African Republic,Administrator,Marketing,1420983a-7e56-48cd-a48f-ec68039dfb7c,2021-02-19,,31538,12,Part-time,2022-04-07,2024-11-01,"['Republican', 'town', 'travel']",Microsoft Certified,High School
b2c4735e-a4da-471a-8412-c5071ab41416,Joshua,Joe,Jenkins,1969-11-10,Female,lmays@example.com,001-329-784-2026x41384,"744 Michael Drive
Hammondton, GU 33204",Lake David,South Carolina,00715,Montenegro,Analytical chemist,Finance,b7cf6923-5f19-4587-b470-e1e95dbe477b,2021-10-27,2023-07-02,96486,83,Part-time,2024-03-12,2026-02-14,"['miss', 'growth', 'society']",CCNA,Bachelor
f3163b97-2347-4bd1-baa5-a5e07d8e0e23,Elizabeth Erin,,Roberts,1998-04-23,Female,mayglen@example.net,001-412-933-7814x433,"USNS Sanchez
FPO AP 49278",East Daniel,Texas,82096,Kyrgyz Republic,Clinical psychologist,Marketing,a07f1507-5ae6-4046-a9f8-917a81d52cd4,2023-05-13,,88070,12,Contract,2022-02-03,2024-08-17,"['well', 'bit', 'measure']",Cisco Certified,PhD
4e1e934e-ac29-48b3-9f24-bb75bf5a804f,Shawn,Ian,Johnson,1981-02-20,Male,828.399.1532x030,paulcortez@example.org,"USNS Spencer
FPO AP 41420",Amyborough,Washington,56880,Fiji,Town planner,Finance,b045f143-30a7-42dc-8863-4050e96591c8,2021-02-09,,39283,23,Full-time,2023-01-01,2025-05-16,"['white', 'natural', 'center']",AWS,Master
aba4ecbe-ab53-4261-9c1f-cac21f70119d,Anthony,Ronald,Miller,1960-09-17,Female,zbuchanan@example.net,360.748.9709x5347,"451 Ryan Plains
Lake Paul, AK 41052",Amberton,Arkansas,58745,Indonesia,Herbalist,HR,b2bd9ee1-cf48-4f2c-84de-6e174e5f5204,2020-10-01,,40163,31,Full-time,2021-07-10,2026-03-06,"['director', 'receive', 'idea']",CCNA,Bachelor
e6a0c511-fe00-4db6-a8d2-f75f466a94d0,Adam Alec,,Jones,1993-04-16,Female,sarahcampbell@example.net,634-291-9997x23842,"685 Howell Mountain Apt. 218
Port Barbara, AS 13597",Port Gabrielaberg,Alaska,33008,Antigua and Barbuda,Network engineer,Finance,cfc12fd9-cb8c-407b-bf43-23b9cf464bbb,2020-05-22,,52038,38,Contract,2020-01-21,2025-02-07,"['mean', 'instead', 'artist']",AWS,Master
ac271e3a-cc90-4278-9dab-d912c8370564,Connor,Alicia,Cobb,1962-10-03,Male,yatespatricia@example.com,(838)439-0416x4296,"567 Isaiah Roads
Hoodborough, WI 81975",South Calebshire,Rhode Island,47532,Bulgaria,Cartographer,Finance,24b1cac2-1432-4b59-8f91-22bdfd24f352,2023-04-05,,50205,72,Contract,2020-08-10,2025-07-19,"['become', 'spend', 'right']",AWS,Master
ff20ec41-7f3a-49f5-834c-cee1c5988a06,Peter,Drew,Watson,1998-10-30,Male,jbrown@example.net,(966)325-4492x1153,"PSC 2524, Box 4323
APO AE 46543",Michaelmouth,New Hampshire,44853,Germany,Armed forces training and education officer,HR,5f97f5e3-e29d-4ff4-8957-af66a1533dca,2023-10-13,,68887,59,Part-time,2023-09-27,2024-06-02,"['church', 'size', 'mother']",AWS,High School
344f0b0f-8047-4cda-b990-9a2115688f74,Mark,Rachael,Mata,2004-03-07,Male,sharon09@example.org,656.604.9671,"758 Curry Mission
Scottfort, AK 76164",West Jasonland,Louisiana,37039,American Samoa,Farm manager,IT,92920059-3d95-4537-b8b6-bfc8eb1d046d,2020-02-26,,61956,47,Contract,2020-09-11,2025-11-19,"['large', 'her', 'show']",Cisco Certified,Bachelor
ec7d6dd9-03ad-4f58-9605-720bef8aba4d,Thomas Laura,,Brooks,1959-02-13,Female,xhurst@example.net,+1-904-798-4776x6434,"6203 Destiny Road Suite 876
Jennifertown, AZ 09405",Lake Alexander,California,14470,Nigeria,"Designer, jewellery",HR,698d5903-69f7-4f02-a9ef-3dde67a743c8,2022-08-04,2023-10-06,28344,13,Full-time,2021-10-23,2025-09-24,"['subject', 'down', 'arm']",Cisco Certified,Bachelor
28c51721-420b-4f4b-a272-d3e7bd2d3f5a,Benjamin Kristin,,Mcdonald,1998-02-25,Male,737-645-2219x770,wagnerlawrence@example.org,"575 Ashley Ford Apt. 187
Dixonton, MA 37064",East Jonathan,North Dakota,84144,Algeria,"Accountant, chartered public finance",Marketing,19bba433-6288-4151-af42-e800a8b834fb,2023-04-04,,27422,56,Contract,2020-10-04,2024-09-22,"['often', 'service', 'black']",Microsoft Certified,High School
bbdb7da7-8dc2-4e34-bb17-aa14d2ed8996,Andre,Gary,Rollins,2006-01-22,Female,beth05@example.com,001-796-817-4024x2302,"401 Wolf Mountains Apt. 130
Lake Cameron, ND 53776",West Stephen,Wisconsin 10026,,Yemen,Psychiatrist,Finance,791d18d1-3b39-441f-9d48-023c337104a6,2021-02-14,,77274,25,Part-time,2024-02-07,2024-11-30,"['bag', 'other', 'prevent']",AWS,High School
49226d3d-217a-4aa6-bb8b-14e832aac580,Cody Debbie,,Gillespie,1988-09-26,Male,curtis98@example.com,454.491.7044x97497,"PSC 3451, Box 4112
APO AP 85545",Scottchester,Wyoming,08102,Puerto Rico,Proofreader,Marketing,1e0c83a4-5d0f-490e-b599-0f2212d27bd1,2022-03-25,2024-02-12,2621,63,Full-time,2023-04-26,2024-11-09,"['college', 'red', 'site']",Cisco Certified,High School
173845fc-42ea-4ca5-8730-460d0e80667e,Aaron Joshua,,Morton,2004-06-02,Male,cmoreno@example.com,524-398-1740x38942,"9450 Russo Burgs
Lake Phillip, AK 86117",South Alexandrachester,Wyoming,40862,New Zealand,"Geneticist, molecular",Marketing,1ae6caa6-d048-430f-bdab-884f80c132a6,2021-02-20,,2812,25,Contract,2022-11-10,2024-12-16,"['support', 'what', 'foreign']",Cisco Certified,Master
fc256407-90e5-4ed0-80eb-fbdf0cfaf021,Jennifer,Lauren,Riggs,1969-09-17,Male,smithmary@example.net,(402)253-9747x0257,"721 Karen Run
North Meganview, KY 81547",Curtisborough,North Carolina,41381,Holy See (Vatican City State),Diagnostic radiographer,HR,9121500a-9bf6-4f7f-b8ce-e5baee2dfdba,2021-09-21,,43089,63,Part-time,2022-07-15,2024-10-21,"['next', 'give', 'nation']",Microsoft Certified,PhD
eead4a1b-4ad3-46e9-a9b0-b6895dafc3a8,Ashley,Susan,Rose,1966-08-11,Other,daniellee@example.com,001-743-776-8750x953,"USCGC Castillo
FPO AP 77645",North Daniel,Oklahoma 22057,,Kyrgyz Republic,Data scientist,Finance,0748d4f2-8de9-4e5a-9fc7-0c6e1a26fb29,2023-01-21,,57423,10,Part-time,2021-09-17,2024-07-05,"['perhaps', 'perhaps', 'baby']",Cisco Certified,PhD
400e8fff-83a2-43b1-8939-cfb23f0a6408,Justin Sarah,,Chen,1983-05-02,Male,carrollryan@example.net,(863)706-6525,"3346 Hopkins Oval Apt. 874
West Kelly, GA 29493",Patrickmouth,Arkansas,91360,Sierra Leone,Video editor,HR,aa562f1b-9e2d-4f61-beef-2b034a085bfa,2023-04-15,,20783,83,Part-time,2020-11-20,2025-09-04,"['reflect', 'career', 'company']",CCNA,PhD
944f387c-d479-4804-949a-ff6511ac6f1d,Debra Joshua,,Robinson,1967-11-01,Female,jonestina@example.net,(635)461-1908,"496 Christine Freeway
Charleneside, MO 14303",East Donaldborough,Illinois 72182,,Madagascar,Oncologist,Finance,f323063e-25ae-4517-9736-129e36798ae3,2023-04-28,,48142,97,Contract,2023-02-11,2025-01-14,"['person', 'small', 'network']",AWS,Bachelor
fab37be6-ad52-4a3a-b77f-09f72750926a,Jodi Marcus,,Davis,1994-07-16,Male,(490)329-5672,cynthiameadows@example.com,"6797 Hansen Groves Apt. 043
Port Daniel, KY 29441",Christystad,Wisconsin,78342,Martinique,"Engineer, control and instrumentation",IT,2382f314-226a-4326-be3f-03c515830088,2021-04-05,,3802,89,Contract,2022-04-25,2025-07-19,"['town', 'again', 'produce']",AWS,PhD
56400c83-df33-46b5-b65e-d9ba45a1c464,Julia Mitchell,,Holden,1974-01-26,Male,554.358.9017,smithmargaret@example.org,"6534 Matthew Spring Apt. 362
New Lisa, LA 99927",Pamelaton,New Mexico 13113,,Gibraltar,"Scientist, audiological",HR,0162deeb-4d59-4dfd-bfdf-f1a23239bd62,2021-04-24,,51387,90,Full-time,2020-09-14,2025-12-16,"['instead', 'form', 'such']",AWS,PhD
1c33e3c3-0f33-48be-ba98-e39fd8ec7c8c,Amanda,Kathleen,Porter,1977-10-09,Male,james40@example.org,639.398.3929x013,"PSC 0523, Box 8102
APO AA 49312",Murphyhaven,Arkansas,14186,Czech Republic,"Production assistant, television",Finance,c94ccb93-7e95-49b6-b8ca-7281eb2d62c1,2023-06-10,,55503,42,Part-time,2023-10-05,2025-11-16,"['almost', 'make', 'its']",AWS,PhD
eefda242-35b8-4490-bb2f-d25c4b8939cf,Christine Thomas,,Hill,1979-07-05,Female,walkershawn@example.com,379.414.4670x246,"4342 Sanchez Islands
Port Amyton, MT 08758",Amyside,New Hampshire,17463,Finland,Chief Operating Officer,IT,76cf77e1-52f8-44f9-84f6-2ebe68f8a285,2021-04-27,,9982,15,Full-time,2022-04-04,2025-06-30,"['same', 'reveal', 'use']",Cisco Certified,High School
0f395054-d503-41be-912a-24526b3faa12,Vicki John,,Gray,1999-10-05,Other,+1-504-935-5760x86290,berryemily@example.net,"12551 Robert Gateway
East Brittany, IL 73576",Frymouth,Vermont 03251,,Argentina,Jewellery designer,HR,50be78ed-d775-45d2-be3d-44277f147710,2021-10-30,,87733,15,Contract,2020-09-10,2026-02-15,"['rest', 'either', 'benefit']",Cisco Certified,High School
1ba855dc-3c67-483c-af04-bea3a3dad366,Heather,Isaac,Martinez,1997-08-07,Other,(967)261-7312x7086,rnewton@example.net,"152 Regina Ridge
New Tiffany, NE 01972",South Patriciafurt,California,15817,Iraq,Magazine journalist,Marketing,d2c8e33e-ab87-449d-b2d0-7317bfc064f1,2021-12-20,,61992,75,Part-time,2022-03-19,2025-12-19,"['threat', 'music', 'table']",AWS,Master
62b0017f-0cb0-41a1-a35f-aed69537e007,Lance,Rodney,Rice,1989-02-13,Male,amanda45@example.com,865.217.5543,"64279 Baker Forges Apt. 004
New Justin, IL 20984",Reynoldschester,Georgia,70617,New Zealand,Dispensing optician,IT,d60518cd-414d-4c6a-833b-365301bd407f,2020-07-25,,10313,56,Part-time,2023-11-24,2025-02-04,"['one', 'thousand', 'side']",Cisco Certified,High School
709579d1-8cfe-4f9f-b3a1-7bc440a6a8aa,Rebekah Ian,,Carey,1964-06-23,Female,pattersonchristina@example.com,+1-390-701-8013x9070,"8463 Jacqueline Lights
New Leeborough, MN 71384",Gillside,Florida,55377,France,Chartered public finance accountant,Marketing,094980b6-2430-4959-a948-d3b76602031f,2023-10-25,,56486,74,Full-time,2021-05-24,2024-05-06,"['ahead', 'rest', 'build']",AWS,PhD
fb6f1ddc-3327-4ace-8082-c3142a52bbde,Melissa Juan,,Parker,1970-11-06,Other,001-738-318-9185x3106,joshua34@example.org,"53865 Steven Ridge
Port Benjamin, LA 93013",Jacquelinechester,Alabama,79151,Croatia,Special educational needs teacher,Finance,db80370d-4620-4947-8294-4e917978027d,2023-11-05,,71106,20,Part-time,2024-02-21,2026-01-19,"['international', 'might', 'line']",CCNA,High School
7f049a1b-e790-4743-bb13-0fdc36b04e55,Anna Mia,,Moreno,1969-02-04,Other,williamjohnson@example.org,(293)439-5346x7561,"PSC 9327, Box 0903
APO AA 58960",Morrisport,Alabama 16875,,Namibia,Data scientist,IT,7eba277f-81fb-433a-abfb-981637ea7072,2021-05-20,,33144,96,Contract,2023-11-13,2025-08-31,"['today', 'person', 'size']",Cisco Certified,High School
9bf71458-9bd6-48c6-982b-1044402dbe5b,Patrick Amy,,Williams,2001-12-05,Other,mcohen@example.net,919-565-7889x11002,"2615 Christopher Pike
Hallfort, AS 23087",Lake Brianport,Massachusetts,76171,Monaco,Information officer,Marketing,635f4e2e-2dee-48b1-9808-5e6e21208947,2021-12-21,,73780,45,Part-time,2023-04-05,2024-07-21,"['avoid', 'cut', 'accept']",CCNA,PhD
de5b546b-e526-4e45-85a9-a21fbb11f744,Kristen,Erik,Gray,1980-10-17,Male,(692)915-1675x6580,clarkdaniel@example.com,"52790 Bethany Mountains
Mccoyville, MP 20482",Lake Holly,Arizona,77824,Puerto Rico,Tax adviser,Finance,73eb7475-3371-48d6-9f47-143044f990a7,2023-06-18,,47338,27,Contract,2022-10-11,2024-07-20,"['under', 'prepare', 'begin']",Cisco Certified,High School
8f4dbbc2-73d9-4bbb-83d4-05823f6e7950,Christina Henry,,Rodriguez,1990-03-22,Male,lauralin@example.net,575.823.2355x049,"782 Pearson Burgs Suite 027
Smithport, VI 91811",Rayhaven,Mississippi,67723,Togo,Nutritional therapist,IT,9b207b9e-66df-44c3-8052-dc3ae4eca54a,2021-12-13,2023-08-15,14352,39,Contract,2022-08-13,2026-02-18,"['within', 'military', 'while']",AWS,Bachelor
9df145f6-0909-4657-a807-e4fe7797a620,Elizabeth Thomas,,Jones,1976-09-25,Male,anthonyrodriguez@example.org,001-974-879-5071x89224,"USNV Cole
FPO AE 15481",Lake Juan,Oregon 57871,,Turkey,Estate manager/land agent,Marketing,d00e0dc7-0e22-460d-a1ad-cf942c69090e,2020-02-12,,32779,96,Part-time,2022-01-07,2024-11-19,"['culture', 'bank', 'why']",AWS,High School
3c1fae6c-3f27-4652-9297-55d92f10f89d,Kathryn,Rachel,Rasmussen,1972-12-23,Male,salasdavid@example.org,(694)405-5686x21760,"3620 Davis Mall Suite 623
Lake Holly, FL 97859",East Amyshire,Illinois,86852,Ireland,"Surveyor, mining",Marketing,cfbde774-065d-4b0a-83d0-39674e0a6ef2,2023-03-26,,47213,89,Full-time,2020-10-16,2025-06-14,"['within', 'plan', 'measure']",AWS,PhD
bc471cef-4594-4bae-8c3f-d6b4fcc1c55e,Joy,Danielle,Morris,1977-01-12,Other,ambernewman@example.com,001-238-558-2883x097,"3135 Sara Squares Suite 259
Lake Ashleytown, NC 37599",Bryanburgh,Georgia,69573,Ghana,Chartered loss adjuster,Marketing,eeb58d79-dd2a-43bb-a844-40a690e0485d,2021-04-10,,78004,17,Full-time,2022-12-17,2025-01-13,"['rest', 'teacher', 'worry']",Microsoft Certified,Bachelor
165171b1-1310-4451-8837-860864f273de,Traci,Thomas,Collins,1961-01-23,Male,sandragilbert@example.org,604.527.3394x9364,"6419 Morris Motorway
Tinaview, NE 14226",Priceburgh,Arizona,68241,Ethiopia,Drilling engineer,HR,b46857a0-9326-45c3-8305-fedad20cdc2f,2021-07-14,,18794,6,Full-time,2020-03-17,2026-01-13,"['organization', 'give', 'when']",Cisco Certified,Bachelor
f0127eda-3a44-4e64-aef7-90440d10b58a,Stephanie Cheryl,,Wilson,1959-05-08,Female,325-439-5344x0726,tgray@example.net,"0688 William Walk Suite 041
South Brenda, NY 00956",Reevesshire,Virginia,72030,Singapore,Newspaper journalist,HR,be80c7a5-7f4e-4f05-8ae1-74f024f003da,2023-06-24,2023-09-14,66032,37,Part-time,2021-03-28,2024-05-11,"['reveal', 'art', 'possible']",AWS,Master
d12230a5-90d3-4962-ab69-f3a30bd12da9,Ashley,Miguel,Skinner,1960-05-30,Other,yvetteerickson@example.org,898.375.6958x9185,"146 Callahan Court Suite 235
Port Heather, VA 24633",South Amberberg,Delaware,98543,Honduras,Chiropractor,Finance,49e40115-7c54-4005-a5a4-9412ef78041a,2023-03-18,2024-01-14,25058,72,Part-time,2022-09-22,2024-10-31,"['interesting', 'anyone', 'contain']",CCNA,Bachelor
75962ab5-6d3c-4719-ae85-9dbdb94bf3e2,Hailey,Erin,Sims,1961-06-12,Male,+1-639-290-1145x5133,larry17@example.com,"3225 Stephanie Lights Suite 306
West Phillip, NY 99261",North Dawntown,Utah,25879,Northern Mariana Islands,Diagnostic radiographer,IT,4c1a0f2b-7657-48c2-925b-231f8eaeeb41,2021-07-30,,58640,31,Part-time,2021-10-07,2024-04-28,"['statement', 'thousand', 'who']",Cisco Certified,Master
224362f3-1eac-421d-8bc0-93320f9011d3,George,Pamela,Graham,1975-07-17,Male,johnsonruben@example.net,(686)470-1690,"329 Jonathan Points Apt. 932
New Steven, ID 41848",West Mercedeston,North Dakota,20265,Christmas Island,Manufacturing engineer,Finance,5b3f18c1-d4c1-433a-8e0c-c303ed11bdc7,2021-06-10,,94576,78,Part-time,2020-06-03,2025-11-03,"['recently', 'tell', 'within']",Cisco Certified,Master
bf84f74a-01a0-4993-aeb7-2a703fe7f323,Melissa,Nicholas,Whitney,1962-08-18,Male,comptonsuzanne@example.net,001-472-794-1596x309,"PSC 1575, Box 7786
APO AE 59569",Graymouth,New Hampshire,60033,Sudan,Oncologist,Marketing,ddbe63d8-7a3e-4add-aa01-d1ad60c588c3,2021-02-10,2023-08-29,3550,45,Contract,2023-02-19,2024-08-29,"['thought', 'discuss', 'structure']",AWS,PhD
